0.0,0.0,0.0
0.0,27852.743785116356,-27852.60065557016
0.0,-9379.30697034637,9380.354204182862
0.0,415.30793254192395,-415.30590048643353
0.0,2136.003855569259,-2135.998223532457
0.0,0.0,0.0
0.0,136514.22291809134,-136513.51613302343
0.0,1876.826642230255,-1876.925578820039
0.0,-60.367643002131445,60.36751665295742
0.0,2834.226757858065,-2834.2123400516575
0.0,-402.8981732170123,402.89711945045747
0.0,-50.418435294006485,50.41830161438338
0.0,-58314.25353904441,58314.0603487147
0.0,0.2336792146428195,-0.2336786030342024
0.0,0.0,0.0
0.0,50318.75030826032,-50318.617240116
0.0,0.23367834714462532,-0.23367773553834414
0.0,0.0,0.0
